(0.185, -0.571, 0.009)
 (0.197, -0.567, 0.009)
 (0.209, -0.562, 0.009)
 (0.221, -0.558, 0.009)
 (0.233, -0.553, 0.010)
 (0.244, -0.548, 0.010)
 (0.255, -0.543, 0.010)
 (0.267, -0.537, 0.010)
 (0.278, -0.532, 0.010)
 (0.289, -0.526, 0.010)
 (0.300, -0.520, 0.010)
 (0.311, -0.513, 0.010)
 (0.321, -0.507, 0.010)
 (0.332, -0.500, 0.010)
 (0.342, -0.493, 0.010)
 (0.353, -0.485, 0.010)
 (0.363, -0.478, 0.011)
 (0.373, -0.470, 0.011)
 (0.382, -0.462, 0.011)
 (0.392, -0.454, 0.011)
 (0.401, -0.446, 0.011)
 (0.411, -0.437, 0.011)
 (0.420, -0.429, 0.012)
 (0.429, -0.420, 0.012)
 (0.437, -0.411, 0.012)
 (0.446, -0.401, 0.012)
 (0.454, -0.392, 0.013)
 (0.462, -0.382, 0.013)
 (0.470, -0.373, 0.013)
 (0.478, -0.363, 0.014)
 (0.485, -0.353, 0.014)
 (0.493, -0.342, 0.014)
 (0.500, -0.332, 0.015)
 (0.507, -0.321, 0.015)
 (0.513, -0.311, 0.015)
 (0.520, -0.300, 0.016)
 (0.526, -0.289, 0.016)
 (0.532, -0.278, 0.017)
 (0.537, -0.267, 0.017)
 (0.543, -0.255, 0.018)
 (0.548, -0.244, 0.018)
 (0.553, -0.233, 0.019)
 (0.558, -0.221, 0.020)
 (0.562, -0.209, 0.020)
 (0.567, -0.197, 0.021)
 (0.571, -0.185, 0.022)
 (0.574, -0.173, 0.022)
 (0.578, -0.161, 0.023)
 (0.581, -0.149, 0.024)
 (0.584, -0.137, 0.025)
 (0.587, -0.125, 0.026)
 (0.589, -0.112, 0.027)
 (0.592, -0.100, 0.028)
 (0.594, -0.088, 0.029)
 (0.595, -0.075, 0.030)
 (0.597, -0.063, 0.031)
 (0.598, -0.050, 0.032)
 (0.599, -0.038, 0.033)
 (0.599, -0.025, 0.035)
 (0.600, -0.013, 0.036)
 (0.600, 0.000, 0.038)
 (0.600, 0.013, 0.039)
 (0.599, 0.025, 0.041)
 (0.599, 0.038, 0.042)
 (0.598, 0.050, 0.044)
 (0.597, 0.063, 0.046)
 (0.595, 0.075, 0.048)
 (0.594, 0.088, 0.050)
 (0.592, 0.100, 0.052)
 (0.589, 0.112, 0.054)
 (0.587, 0.125, 0.057)
 (0.584, 0.137, 0.059)
 (0.581, 0.149, 0.062)
 (0.578, 0.161, 0.064)
 (0.574, 0.173, 0.067)
 (0.571, 0.185, 0.070)
 (0.567, 0.197, 0.073)
 (0.562, 0.209, 0.076)
 (0.558, 0.221, 0.079)
 (0.553, 0.233, 0.083)
 (0.548, 0.244, 0.086)
 (0.543, 0.255, 0.090)
 (0.537, 0.267, 0.094)
 (0.532, 0.278, 0.097)
 (0.526, 0.289, 0.102)
 (0.520, 0.300, 0.106)
 (0.513, 0.311, 0.110)
 (0.507, 0.321, 0.115)
 (0.500, 0.332, 0.120)
 (0.493, 0.342, 0.124)
 (0.485, 0.353, 0.130)
 (0.478, 0.363, 0.135)
 (0.470, 0.373, 0.140)
 (0.462, 0.382, 0.146)
 (0.454, 0.392, 0.152)
 (0.446, 0.401, 0.157)
 (0.437, 0.411, 0.164)
 (0.429, 0.420, 0.170)
 (0.420, 0.429, 0.176)
 (0.411, 0.437, 0.183)
 (0.401, 0.446, 0.190)
 (0.392, 0.454, 0.197)
 (0.382, 0.462, 0.204)
 (0.373, 0.470, 0.211)
 (0.363, 0.478, 0.219)
 (0.353, 0.485, 0.226)
 (0.342, 0.493, 0.234)
 (0.332, 0.500, 0.242)
 (0.321, 0.507, 0.250)
 (0.311, 0.513, 0.258)
 (0.300, 0.520, 0.266)
 (0.289, 0.526, 0.275)
 (0.278, 0.532, 0.283)
 (0.267, 0.537, 0.291)
 (0.255, 0.543, 0.300)
 (0.244, 0.548, 0.309)
 (0.233, 0.553, 0.317)
 (0.221, 0.558, 0.326)
 (0.209, 0.562, 0.335)
 (0.197, 0.567, 0.343)
 (0.185, 0.571, 0.352)
 (0.173, 0.574, 0.361)
 (0.161, 0.578, 0.369)
 (0.149, 0.581, 0.378)
 (0.137, 0.584, 0.386)
 (0.125, 0.587, 0.395)
 (0.112, 0.589, 0.403)
 (0.100, 0.592, 0.411)
 (0.088, 0.594, 0.419)
 (0.075, 0.595, 0.426)
 (0.063, 0.597, 0.434)
 (0.050, 0.598, 0.441)
 (0.038, 0.599, 0.448)
 (0.025, 0.599, 0.455)
 (0.013, 0.600, 0.462)
 (-0.000, 0.600, 0.468)
 (-0.013, 0.600, 0.474)
 (-0.025, 0.599, 0.479)
 (-0.038, 0.599, 0.484)
 (-0.050, 0.598, 0.489)
 (-0.063, 0.597, 0.494)
 (-0.075, 0.595, 0.498)
 (-0.088, 0.594, 0.502)
 (-0.100, 0.592, 0.505)
 (-0.112, 0.589, 0.508)
 (-0.125, 0.587, 0.510)
 (-0.137, 0.584, 0.512)
 (-0.149, 0.581, 0.514)
 (-0.161, 0.578, 0.515)
 (-0.173, 0.574, 0.516)
 (-0.185, 0.571, 0.516)
 (-0.197, 0.567, 0.516)
 (-0.209, 0.562, 0.515)
 (-0.221, 0.558, 0.514)
 (-0.233, 0.553, 0.512)
 (-0.244, 0.548, 0.510)
 (-0.255, 0.543, 0.508)
 (-0.267, 0.537, 0.505)
 (-0.278, 0.532, 0.502)
 (-0.289, 0.526, 0.498)
 (-0.300, 0.520, 0.494)
 (-0.311, 0.513, 0.489)
 (-0.321, 0.507, 0.484)
 (-0.332, 0.500, 0.479)
 (-0.342, 0.493, 0.474)
 (-0.353, 0.485, 0.468)
 (-0.363, 0.478, 0.462)
 (-0.373, 0.470, 0.455)
 (-0.382, 0.462, 0.448)
 (-0.392, 0.454, 0.441)
 (-0.401, 0.446, 0.434)
 (-0.411, 0.437, 0.426)
 (-0.420, 0.429, 0.419)
 (-0.429, 0.420, 0.411)
 (-0.437, 0.411, 0.403)
 (-0.446, 0.401, 0.395)
 (-0.454, 0.392, 0.386)
 (-0.462, 0.382, 0.378)
 (-0.470, 0.373, 0.369)
 (-0.478, 0.363, 0.361)
 (-0.485, 0.353, 0.352)
 (-0.493, 0.342, 0.343)
 (-0.500, 0.332, 0.335)
 (-0.507, 0.321, 0.326)
 (-0.513, 0.311, 0.317)
 (-0.520, 0.300, 0.309)
 (-0.526, 0.289, 0.300)
 (-0.532, 0.278, 0.291)
 (-0.537, 0.267, 0.283)
 (-0.543, 0.255, 0.275)
 (-0.548, 0.244, 0.266)
 (-0.553, 0.233, 0.258)
 (-0.558, 0.221, 0.250)
 (-0.562, 0.209, 0.242)
 (-0.567, 0.197, 0.234)
 (-0.571, 0.185, 0.226)
 (-0.574, 0.173, 0.219)
 (-0.578, 0.161, 0.211)
 (-0.581, 0.149, 0.204)
 (-0.584, 0.137, 0.197)
 (-0.587, 0.125, 0.190)
 (-0.589, 0.112, 0.183)
 (-0.592, 0.100, 0.176)
 (-0.594, 0.088, 0.170)
 (-0.595, 0.075, 0.164)
 (-0.597, 0.063, 0.157)
 (-0.598, 0.050, 0.152)
 (-0.599, 0.038, 0.146)
 (-0.599, 0.025, 0.140)
 (-0.600, 0.013, 0.135)
 (-0.600, 0.000, 0.130)
 (-0.600, -0.013, 0.124)
 (-0.599, -0.025, 0.120)
 (-0.599, -0.038, 0.115)
 (-0.598, -0.050, 0.110)
 (-0.597, -0.063, 0.106)
 (-0.595, -0.075, 0.102)
 (-0.594, -0.088, 0.097)
 (-0.592, -0.100, 0.094)
 (-0.589, -0.112, 0.090)
 (-0.587, -0.125, 0.086)
 (-0.584, -0.137, 0.083)
 (-0.581, -0.149, 0.079)
 (-0.578, -0.161, 0.076)
 (-0.574, -0.173, 0.073)
 (-0.571, -0.185, 0.070)
 (-0.567, -0.197, 0.067)
 (-0.562, -0.209, 0.064)
 (-0.558, -0.221, 0.062)
 (-0.553, -0.233, 0.059)
 (-0.548, -0.244, 0.057)
 (-0.543, -0.255, 0.054)
 (-0.537, -0.267, 0.052)
 (-0.532, -0.278, 0.050)
 (-0.526, -0.289, 0.048)
 (-0.520, -0.300, 0.046)
 (-0.513, -0.311, 0.044)
 (-0.507, -0.321, 0.042)
 (-0.500, -0.332, 0.041)
 (-0.493, -0.342, 0.039)
 (-0.485, -0.353, 0.038)
 (-0.478, -0.363, 0.036)
 (-0.470, -0.373, 0.035)
 (-0.462, -0.382, 0.033)
 (-0.454, -0.392, 0.032)
 (-0.446, -0.401, 0.031)
 (-0.437, -0.411, 0.030)
 (-0.429, -0.420, 0.029)
 (-0.420, -0.429, 0.028)
 (-0.411, -0.437, 0.027)
 (-0.401, -0.446, 0.026)
 (-0.392, -0.454, 0.025)
 (-0.382, -0.462, 0.024)
 (-0.373, -0.470, 0.023)
 (-0.363, -0.478, 0.022)
 (-0.353, -0.485, 0.022)
 (-0.342, -0.493, 0.021)
 (-0.332, -0.500, 0.020)
 (-0.321, -0.507, 0.020)
 (-0.311, -0.513, 0.019)
 (-0.300, -0.520, 0.018)
 (-0.289, -0.526, 0.018)
 (-0.278, -0.532, 0.017)
 (-0.267, -0.537, 0.017)
 (-0.255, -0.543, 0.016)
 (-0.244, -0.548, 0.016)
 (-0.233, -0.553, 0.015)
 (-0.221, -0.558, 0.015)
 (-0.209, -0.562, 0.015)
 (-0.197, -0.567, 0.014)
 (-0.185, -0.571, 0.014)
 (-0.173, -0.574, 0.014)
 (-0.161, -0.578, 0.013)
 (-0.149, -0.581, 0.013)
 (-0.137, -0.584, 0.013)
 (-0.125, -0.587, 0.012)
 (-0.112, -0.589, 0.012)
 (-0.100, -0.592, 0.012)
 (-0.088, -0.594, 0.012)
 (-0.075, -0.595, 0.011)
 (-0.063, -0.597, 0.011)
 (-0.050, -0.598, 0.011)
 (-0.038, -0.599, 0.011)
 (-0.025, -0.599, 0.011)
 (-0.013, -0.600, 0.011)
 (-0.000, -0.600, 0.010)
 (0.013, -0.600, 0.010)
 (0.025, -0.599, 0.010)
 (0.038, -0.599, 0.010)
 (0.050, -0.598, 0.010)
 (0.063, -0.597, 0.010)
 (0.075, -0.595, 0.010)
 (0.088, -0.594, 0.010)
 (0.100, -0.592, 0.010)
 (0.112, -0.589, 0.010)
 (0.125, -0.587, 0.010)
 (0.137, -0.584, 0.010)
 (0.149, -0.581, 0.009)
 (0.161, -0.578, 0.009)
 (0.173, -0.574, 0.009)
 (0.185, -0.571, 0.009)
