(-0.500, -0.866, 0.009)
 (-0.482, -0.876, 0.009)
 (-0.463, -0.886, 0.009)
 (-0.445, -0.896, 0.009)
 (-0.426, -0.905, 0.010)
 (-0.407, -0.914, 0.010)
 (-0.388, -0.922, 0.010)
 (-0.368, -0.930, 0.010)
 (-0.349, -0.937, 0.010)
 (-0.329, -0.944, 0.010)
 (-0.309, -0.951, 0.010)
 (-0.289, -0.957, 0.010)
 (-0.269, -0.963, 0.010)
 (-0.249, -0.969, 0.010)
 (-0.228, -0.974, 0.010)
 (-0.208, -0.978, 0.010)
 (-0.187, -0.982, 0.011)
 (-0.167, -0.986, 0.011)
 (-0.146, -0.989, 0.011)
 (-0.125, -0.992, 0.011)
 (-0.105, -0.995, 0.011)
 (-0.084, -0.996, 0.011)
 (-0.063, -0.998, 0.012)
 (-0.042, -0.999, 0.012)
 (-0.021, -1.000, 0.012)
 (-0.000, -1.000, 0.012)
 (0.021, -1.000, 0.013)
 (0.042, -0.999, 0.013)
 (0.063, -0.998, 0.013)
 (0.084, -0.996, 0.014)
 (0.105, -0.995, 0.014)
 (0.125, -0.992, 0.014)
 (0.146, -0.989, 0.015)
 (0.167, -0.986, 0.015)
 (0.187, -0.982, 0.015)
 (0.208, -0.978, 0.016)
 (0.228, -0.974, 0.016)
 (0.249, -0.969, 0.017)
 (0.269, -0.963, 0.017)
 (0.289, -0.957, 0.018)
 (0.309, -0.951, 0.018)
 (0.329, -0.944, 0.019)
 (0.349, -0.937, 0.020)
 (0.368, -0.930, 0.020)
 (0.388, -0.922, 0.021)
 (0.407, -0.914, 0.022)
 (0.426, -0.905, 0.022)
 (0.445, -0.896, 0.023)
 (0.463, -0.886, 0.024)
 (0.482, -0.876, 0.025)
 (0.500, -0.866, 0.026)
 (0.518, -0.855, 0.027)
 (0.536, -0.844, 0.028)
 (0.553, -0.833, 0.029)
 (0.571, -0.821, 0.030)
 (0.588, -0.809, 0.031)
 (0.605, -0.797, 0.032)
 (0.621, -0.784, 0.033)
 (0.637, -0.771, 0.035)
 (0.653, -0.757, 0.036)
 (0.669, -0.743, 0.038)
 (0.685, -0.729, 0.039)
 (0.700, -0.714, 0.041)
 (0.714, -0.700, 0.042)
 (0.729, -0.685, 0.044)
 (0.743, -0.669, 0.046)
 (0.757, -0.653, 0.048)
 (0.771, -0.637, 0.050)
 (0.784, -0.621, 0.052)
 (0.797, -0.605, 0.054)
 (0.809, -0.588, 0.057)
 (0.821, -0.571, 0.059)
 (0.833, -0.553, 0.062)
 (0.844, -0.536, 0.064)
 (0.855, -0.518, 0.067)
 (0.866, -0.500, 0.070)
 (0.876, -0.482, 0.073)
 (0.886, -0.463, 0.076)
 (0.896, -0.445, 0.079)
 (0.905, -0.426, 0.083)
