(-0.100, -0.173, 0.009)
 (-0.096, -0.175, 0.009)
 (-0.093, -0.177, 0.009)
 (-0.089, -0.179, 0.009)
 (-0.085, -0.181, 0.010)
 (-0.081, -0.183, 0.010)
 (-0.078, -0.184, 0.010)
 (-0.074, -0.186, 0.010)
 (-0.070, -0.187, 0.010)
 (-0.066, -0.189, 0.010)
 (-0.062, -0.190, 0.010)
 (-0.058, -0.191, 0.010)
 (-0.054, -0.193, 0.010)
 (-0.050, -0.194, 0.010)
 (-0.046, -0.195, 0.010)
 (-0.042, -0.196, 0.010)
 (-0.037, -0.196, 0.011)
 (-0.033, -0.197, 0.011)
 (-0.029, -0.198, 0.011)
 (-0.025, -0.198, 0.011)
 (-0.021, -0.199, 0.011)
 (-0.017, -0.199, 0.011)
 (-0.013, -0.200, 0.012)
 (-0.008, -0.200, 0.012)
 (-0.004, -0.200, 0.012)
 (-0.000, -0.200, 0.012)
 (0.004, -0.200, 0.013)
 (0.008, -0.200, 0.013)
 (0.013, -0.200, 0.013)
 (0.017, -0.199, 0.014)
 (0.021, -0.199, 0.014)
 (0.025, -0.198, 0.014)
 (0.029, -0.198, 0.015)
 (0.033, -0.197, 0.015)
 (0.037, -0.196, 0.015)
 (0.042, -0.196, 0.016)
 (0.046, -0.195, 0.016)
 (0.050, -0.194, 0.017)
 (0.054, -0.193, 0.017)
 (0.058, -0.191, 0.018)
 (0.062, -0.190, 0.018)
 (0.066, -0.189, 0.019)
 (0.070, -0.187, 0.020)
 (0.074, -0.186, 0.020)
 (0.078, -0.184, 0.021)
 (0.081, -0.183, 0.022)
 (0.085, -0.181, 0.022)
 (0.089, -0.179, 0.023)
 (0.093, -0.177, 0.024)
 (0.096, -0.175, 0.025)
 (0.100, -0.173, 0.026)
 (0.104, -0.171, 0.027)
 (0.107, -0.169, 0.028)
 (0.111, -0.167, 0.029)
 (0.114, -0.164, 0.030)
 (0.118, -0.162, 0.031)
 (0.121, -0.159, 0.032)
 (0.124, -0.157, 0.033)
 (0.127, -0.154, 0.035)
 (0.131, -0.151, 0.036)
 (0.134, -0.149, 0.038)
 (0.137, -0.146, 0.039)
 (0.140, -0.143, 0.041)
 (0.143, -0.140, 0.042)
 (0.146, -0.137, 0.044)
 (0.149, -0.134, 0.046)
 (0.151, -0.131, 0.048)
 (0.154, -0.127, 0.050)
 (0.157, -0.124, 0.052)
 (0.159, -0.121, 0.054)
 (0.162, -0.118, 0.057)
 (0.164, -0.114, 0.059)
 (0.167, -0.111, 0.062)
 (0.169, -0.107, 0.064)
 (0.171, -0.104, 0.067)
 (0.173, -0.100, 0.070)
 (0.175, -0.096, 0.073)
 (0.177, -0.093, 0.076)
 (0.179, -0.089, 0.079)
 (0.181, -0.085, 0.083)
 (0.183, -0.081, 0.086)
 (0.184, -0.078, 0.090)
 (0.186, -0.074, 0.094)
 (0.187, -0.070, 0.097)
 (0.189, -0.066, 0.102)
 (0.190, -0.062, 0.106)
