(4.000, 0.000, 0.000)
 (4.000, 0.000, 0.004)
 (4.000, 0.031, 0.005)
 (4.000, 0.063, 0.005)
 (3.999, 0.094, 0.006)
 (3.998, 0.126, 0.006)
 (3.997, 0.157, 0.007)
 (3.996, 0.188, 0.008)
 (3.994, 0.220, 0.008)
 (3.992, 0.251, 0.009)
 (3.990, 0.283, 0.010)
 (3.988, 0.314, 0.011)
 (3.985, 0.345, 0.012)
 (3.982, 0.376, 0.014)
 (3.979, 0.408, 0.015)
 (3.976, 0.439, 0.016)
 (3.972, 0.470, 0.018)
 (3.968, 0.501, 0.020)
 (3.964, 0.532, 0.022)
 (3.960, 0.564, 0.024)
 (3.956, 0.595, 0.026)
 (3.951, 0.626, 0.029)
 (3.946, 0.657, 0.031)
 (3.940, 0.688, 0.034)
 (3.935, 0.719, 0.037)
 (3.929, 0.750, 0.041)
 (3.923, 0.780, 0.045)
 (3.917, 0.811, 0.049)
 (3.910, 0.842, 0.053)
 (3.904, 0.873, 0.058)
 (3.897, 0.903, 0.063)
 (3.889, 0.934, 0.069)
 (3.882, 0.964, 0.075)
 (3.874, 0.995, 0.082)
 (3.866, 1.025, 0.089)
 (3.858, 1.055, 0.097)
 (3.850, 1.086, 0.105)
 (3.841, 1.116, 0.114)
 (3.832, 1.146, 0.123)
 (3.823, 1.176, 0.134)
 (3.814, 1.206, 0.145)
 (3.804, 1.236, 0.156)
 (3.794, 1.266, 0.169)
 (3.784, 1.296, 0.182)
 (3.774, 1.325, 0.196)
 (3.764, 1.355, 0.211)
 (3.753, 1.384, 0.228)
 (3.742, 1.414, 0.245)
 (3.731, 1.443, 0.263)
 (3.719, 1.472, 0.282)
 (3.707, 1.502, 0.302)
 (3.696, 1.531, 0.323)
 (3.683, 1.560, 0.346)
 (3.671, 1.589, 0.369)
 (3.658, 1.617, 0.394)
 (3.646, 1.646, 0.420)
 (3.633, 1.675, 0.447)
 (3.619, 1.703, 0.476)
 (3.606, 1.731, 0.505)
 (3.592, 1.760, 0.536)
 (3.578, 1.788, 0.568)
 (3.564, 1.816, 0.602)
 (3.550, 1.844, 0.636)
 (3.535, 1.872, 0.672)
 (3.520, 1.899, 0.708)
 (3.505, 1.927, 0.746)
 (3.490, 1.954, 0.785)
 (3.475, 1.982, 0.825)
 (3.459, 2.009, 0.865)
 (3.443, 2.036, 0.907)
 (3.427, 2.063, 0.949)
 (3.411, 2.090, 0.992)
 (3.394, 2.117, 1.035)
 (3.377, 2.143, 1.079)
 (3.360, 2.170, 1.123)
 (3.343, 2.196, 1.167)
 (3.326, 2.222, 1.212)
 (3.308, 2.248, 1.256)
 (3.291, 2.274, 1.300)
 (3.273, 2.300, 1.344)
 (3.254, 2.326, 1.387)
 (3.236, 2.351, 1.430)
 (3.218, 2.376, 1.472)
 (3.199, 2.402, 1.513)
 (3.180, 2.427, 1.553)
 (3.161, 2.452, 1.591)
 (3.141, 2.476, 1.629)
 (3.122, 2.501, 1.664)
 (3.102, 2.525, 1.698)
 (3.082, 2.550, 1.730)
 (3.062, 2.574, 1.760)
 (3.042, 2.598, 1.788)
 (3.021, 2.622, 1.814)
 (3.000, 2.645, 1.837)
 (2.980, 2.669, 1.858)
 (2.959, 2.692, 1.876)
 (2.937, 2.715, 1.891)
 (2.916, 2.738, 1.904)
 (2.894, 2.761, 1.914)
 (2.873, 2.784, 1.921)
 (2.851, 2.806, 1.926)
 (2.828, 2.828, 1.927)
 (2.806, 2.851, 1.926)
 (2.784, 2.873, 1.921)
 (2.761, 2.894, 1.914)
 (2.738, 2.916, 1.904)
 (2.715, 2.937, 1.891)
 (2.692, 2.959, 1.876)
 (2.669, 2.980, 1.858)
 (2.645, 3.000, 1.837)
 (2.622, 3.021, 1.814)
 (2.598, 3.042, 1.788)
 (2.574, 3.062, 1.760)
 (2.550, 3.082, 1.730)
 (2.525, 3.102, 1.698)
 (2.501, 3.122, 1.664)
 (2.476, 3.141, 1.629)
 (2.452, 3.161, 1.591)
 (2.427, 3.180, 1.553)
 (2.402, 3.199, 1.513)
 (2.376, 3.218, 1.472)
 (2.351, 3.236, 1.430)
 (2.326, 3.254, 1.387)
 (2.300, 3.273, 1.344)
 (2.274, 3.291, 1.300)
 (2.248, 3.308, 1.256)
 (2.222, 3.326, 1.212)
 (2.196, 3.343, 1.167)
 (2.170, 3.360, 1.123)
 (2.143, 3.377, 1.079)
 (2.117, 3.394, 1.035)
 (2.090, 3.411, 0.992)
 (2.063, 3.427, 0.949)
 (2.036, 3.443, 0.907)
 (2.009, 3.459, 0.865)
 (1.982, 3.475, 0.825)
 (1.954, 3.490, 0.785)
 (1.927, 3.505, 0.746)
 (1.899, 3.520, 0.708)
 (1.872, 3.535, 0.672)
 (1.844, 3.550, 0.636)
 (1.816, 3.564, 0.602)
 (1.788, 3.578, 0.568)
 (1.760, 3.592, 0.536)
 (1.731, 3.606, 0.505)
 (1.703, 3.619, 0.476)
 (1.675, 3.633, 0.447)
 (1.646, 3.646, 0.420)
 (1.617, 3.658, 0.394)
 (1.589, 3.671, 0.369)
 (1.560, 3.683, 0.346)
 (1.531, 3.696, 0.323)
 (1.502, 3.707, 0.302)
 (1.472, 3.719, 0.282)
 (1.443, 3.731, 0.263)
 (1.414, 3.742, 0.245)
 (1.384, 3.753, 0.228)
 (1.355, 3.764, 0.211)
 (1.325, 3.774, 0.196)
 (1.296, 3.784, 0.182)
 (1.266, 3.794, 0.169)
 (1.236, 3.804, 0.156)
 (1.206, 3.814, 0.145)
 (1.176, 3.823, 0.134)
 (1.146, 3.832, 0.123)
 (1.116, 3.841, 0.114)
 (1.086, 3.850, 0.105)
 (1.055, 3.858, 0.097)
 (1.025, 3.866, 0.089)
 (0.995, 3.874, 0.082)
 (0.964, 3.882, 0.075)
 (0.934, 3.889, 0.069)
 (0.903, 3.897, 0.063)
 (0.873, 3.904, 0.058)
 (0.842, 3.910, 0.053)
 (0.811, 3.917, 0.049)
 (0.780, 3.923, 0.045)
 (0.750, 3.929, 0.041)
 (0.719, 3.935, 0.037)
 (0.688, 3.940, 0.034)
 (0.657, 3.946, 0.031)
 (0.626, 3.951, 0.029)
 (0.595, 3.956, 0.026)
 (0.564, 3.960, 0.024)
 (0.532, 3.964, 0.022)
 (0.501, 3.968, 0.020)
 (0.470, 3.972, 0.018)
 (0.439, 3.976, 0.016)
 (0.408, 3.979, 0.015)
 (0.376, 3.982, 0.014)
 (0.345, 3.985, 0.012)
