(1.500, 0.000, 0.000)
 (1.500, 0.000, 0.357)
 (1.500, 0.012, 0.362)
 (1.500, 0.024, 0.367)
 (1.500, 0.035, 0.372)
 (1.499, 0.047, 0.377)
 (1.499, 0.059, 0.382)
 (1.498, 0.071, 0.387)
 (1.498, 0.082, 0.392)
 (1.497, 0.094, 0.397)
 (1.496, 0.106, 0.403)
 (1.495, 0.118, 0.408)
 (1.494, 0.129, 0.414)
 (1.493, 0.141, 0.419)
 (1.492, 0.153, 0.425)
 (1.491, 0.165, 0.430)
 (1.490, 0.176, 0.436)
 (1.488, 0.188, 0.442)
 (1.487, 0.200, 0.447)
 (1.485, 0.211, 0.453)
 (1.483, 0.223, 0.459)
 (1.482, 0.235, 0.465)
 (1.480, 0.246, 0.471)
 (1.478, 0.258, 0.477)
 (1.476, 0.269, 0.483)
 (1.473, 0.281, 0.489)
 (1.471, 0.293, 0.495)
 (1.469, 0.304, 0.502)
 (1.466, 0.316, 0.508)
 (1.464, 0.327, 0.514)
 (1.461, 0.339, 0.520)
 (1.459, 0.350, 0.527)
 (1.456, 0.362, 0.533)
 (1.453, 0.373, 0.539)
 (1.450, 0.384, 0.546)
 (1.447, 0.396, 0.552)
 (1.444, 0.407, 0.559)
 (1.440, 0.418, 0.565)
 (1.437, 0.430, 0.571)
 (1.434, 0.441, 0.578)
 (1.430, 0.452, 0.584)
 (1.427, 0.464, 0.591)
 (1.423, 0.475, 0.597)
 (1.419, 0.486, 0.604)
 (1.415, 0.497, 0.610)
 (1.411, 0.508, 0.616)
 (1.407, 0.519, 0.623)
 (1.403, 0.530, 0.629)
 (1.399, 0.541, 0.635)
 (1.395, 0.552, 0.642)
 (1.390, 0.563, 0.648)
 (1.386, 0.574, 0.654)
 (1.381, 0.585, 0.660)
 (1.377, 0.596, 0.667)
 (1.372, 0.607, 0.673)
 (1.367, 0.617, 0.679)
 (1.362, 0.628, 0.685)
 (1.357, 0.639, 0.691)
 (1.352, 0.649, 0.697)
 (1.347, 0.660, 0.703)
 (1.342, 0.670, 0.708)
 (1.337, 0.681, 0.714)
 (1.331, 0.691, 0.720)
 (1.326, 0.702, 0.725)
 (1.320, 0.712, 0.731)
 (1.314, 0.723, 0.736)
 (1.309, 0.733, 0.741)
 (1.303, 0.743, 0.746)
 (1.297, 0.753, 0.751)
 (1.291, 0.764, 0.756)
 (1.285, 0.774, 0.761)
 (1.279, 0.784, 0.766)
 (1.273, 0.794, 0.771)
 (1.266, 0.804, 0.775)
 (1.260, 0.814, 0.779)
 (1.254, 0.824, 0.784)
 (1.247, 0.833, 0.788)
 (1.241, 0.843, 0.792)
 (1.234, 0.853, 0.796)
 (1.227, 0.863, 0.799)
 (1.220, 0.872, 0.803)
 (1.214, 0.882, 0.806)
 (1.207, 0.891, 0.810)
 (1.200, 0.901, 0.813)
 (1.192, 0.910, 0.816)
 (1.185, 0.919, 0.819)
 (1.178, 0.929, 0.821)
 (1.171, 0.938, 0.824)
 (1.163, 0.947, 0.826)
 (1.156, 0.956, 0.828)
 (1.148, 0.965, 0.830)
 (1.141, 0.974, 0.832)
 (1.133, 0.983, 0.834)
 (1.125, 0.992, 0.835)
 (1.117, 1.001, 0.837)
 (1.109, 1.010, 0.838)
 (1.101, 1.018, 0.839)
 (1.093, 1.027, 0.840)
 (1.085, 1.035, 0.840)
 (1.077, 1.044, 0.841)
 (1.069, 1.052, 0.841)
 (1.061, 1.061, 0.841)
 (1.052, 1.069, 0.841)
 (1.044, 1.077, 0.841)
 (1.035, 1.085, 0.840)
 (1.027, 1.093, 0.840)
 (1.018, 1.101, 0.839)
 (1.010, 1.109, 0.838)
 (1.001, 1.117, 0.837)
 (0.992, 1.125, 0.835)
 (0.983, 1.133, 0.834)
 (0.974, 1.141, 0.832)
 (0.965, 1.148, 0.830)
 (0.956, 1.156, 0.828)
 (0.947, 1.163, 0.826)
 (0.938, 1.171, 0.824)
 (0.929, 1.178, 0.821)
 (0.919, 1.185, 0.819)
 (0.910, 1.192, 0.816)
 (0.901, 1.200, 0.813)
 (0.891, 1.207, 0.810)
 (0.882, 1.214, 0.806)
 (0.872, 1.220, 0.803)
 (0.863, 1.227, 0.799)
 (0.853, 1.234, 0.796)
 (0.843, 1.241, 0.792)
 (0.833, 1.247, 0.788)
 (0.824, 1.254, 0.784)
 (0.814, 1.260, 0.779)
 (0.804, 1.266, 0.775)
 (0.794, 1.273, 0.771)
 (0.784, 1.279, 0.766)
 (0.774, 1.285, 0.761)
 (0.764, 1.291, 0.756)
 (0.753, 1.297, 0.751)
 (0.743, 1.303, 0.746)
 (0.733, 1.309, 0.741)
 (0.723, 1.314, 0.736)
 (0.712, 1.320, 0.731)
 (0.702, 1.326, 0.725)
 (0.691, 1.331, 0.720)
 (0.681, 1.337, 0.714)
 (0.670, 1.342, 0.708)
 (0.660, 1.347, 0.703)
 (0.649, 1.352, 0.697)
 (0.639, 1.357, 0.691)
 (0.628, 1.362, 0.685)
 (0.617, 1.367, 0.679)
 (0.607, 1.372, 0.673)
 (0.596, 1.377, 0.667)
 (0.585, 1.381, 0.660)
 (0.574, 1.386, 0.654)
 (0.563, 1.390, 0.648)
 (0.552, 1.395, 0.642)
 (0.541, 1.399, 0.635)
 (0.530, 1.403, 0.629)
 (0.519, 1.407, 0.623)
 (0.508, 1.411, 0.616)
 (0.497, 1.415, 0.610)
 (0.486, 1.419, 0.604)
 (0.475, 1.423, 0.597)
 (0.464, 1.427, 0.591)
