(5.000, 0.000, 0.000)
 (5.000, 0.000, 0.000)
 (5.000, 0.039, 0.000)
 (4.999, 0.079, 0.000)
 (4.999, 0.118, 0.000)
 (4.998, 0.157, 0.000)
 (4.996, 0.196, 0.000)
 (4.994, 0.236, 0.000)
 (4.992, 0.275, 0.001)
 (4.990, 0.314, 0.001)
 (4.988, 0.353, 0.001)
 (4.985, 0.392, 0.001)
 (4.981, 0.431, 0.001)
 (4.978, 0.471, 0.001)
 (4.974, 0.510, 0.001)
 (4.970, 0.549, 0.001)
 (4.965, 0.588, 0.002)
 (4.961, 0.627, 0.002)
 (4.955, 0.666, 0.002)
 (4.950, 0.705, 0.003)
 (4.944, 0.743, 0.003)
 (4.938, 0.782, 0.003)
 (4.932, 0.821, 0.004)
 (4.926, 0.860, 0.004)
 (4.919, 0.898, 0.005)
 (4.911, 0.937, 0.006)
 (4.904, 0.975, 0.007)
 (4.896, 1.014, 0.008)
 (4.888, 1.052, 0.009)
 (4.880, 1.091, 0.010)
 (4.871, 1.129, 0.012)
 (4.862, 1.167, 0.013)
 (4.853, 1.205, 0.015)
 (4.843, 1.243, 0.017)
 (4.833, 1.281, 0.020)
 (4.823, 1.319, 0.023)
 (4.812, 1.357, 0.026)
 (4.801, 1.395, 0.029)
 (4.790, 1.433, 0.033)
 (4.779, 1.470, 0.037)
 (4.767, 1.508, 0.042)
 (4.755, 1.545, 0.048)
 (4.743, 1.582, 0.054)
 (4.730, 1.620, 0.061)
 (4.718, 1.657, 0.068)
 (4.704, 1.694, 0.077)
 (4.691, 1.731, 0.086)
 (4.677, 1.767, 0.096)
 (4.663, 1.804, 0.108)
 (4.649, 1.841, 0.120)
 (4.634, 1.877, 0.134)
 (4.619, 1.913, 0.149)
 (4.604, 1.950, 0.166)
 (4.589, 1.986, 0.184)
 (4.573, 2.022, 0.203)
 (4.557, 2.058, 0.225)
 (4.541, 2.093, 0.248)
 (4.524, 2.129, 0.273)
 (4.507, 2.164, 0.300)
 (4.490, 2.200, 0.329)
 (4.473, 2.235, 0.360)
 (4.455, 2.270, 0.394)
 (4.437, 2.305, 0.430)
 (4.419, 2.340, 0.468)
 (4.400, 2.374, 0.508)
 (4.382, 2.409, 0.551)
 (4.362, 2.443, 0.597)
 (4.343, 2.477, 0.645)
 (4.324, 2.511, 0.695)
 (4.304, 2.545, 0.748)
 (4.284, 2.579, 0.803)
 (4.263, 2.612, 0.860)
 (4.243, 2.646, 0.919)
 (4.222, 2.679, 0.981)
 (4.200, 2.712, 1.044)
 (4.179, 2.745, 1.110)
 (4.157, 2.778, 1.176)
 (4.135, 2.810, 1.244)
 (4.113, 2.843, 1.313)
 (4.091, 2.875, 1.383)
 (4.068, 2.907, 1.453)
 (4.045, 2.939, 1.524)
 (4.022, 2.971, 1.594)
 (3.998, 3.002, 1.664)
 (3.975, 3.033, 1.733)
 (3.951, 3.065, 1.800)
 (3.927, 3.095, 1.867)
 (3.902, 3.126, 1.931)
 (3.877, 3.157, 1.992)
 (3.853, 3.187, 2.051)
 (3.827, 3.217, 2.107)
 (3.802, 3.247, 2.160)
 (3.776, 3.277, 2.208)
 (3.751, 3.307, 2.253)
 (3.724, 3.336, 2.293)
 (3.698, 3.365, 2.328)
 (3.672, 3.394, 2.358)
 (3.645, 3.423, 2.383)
 (3.618, 3.451, 2.403)
 (3.591, 3.480, 2.417)
 (3.563, 3.508, 2.426)
 (3.536, 3.536, 2.428)
 (3.508, 3.563, 2.426)
 (3.480, 3.591, 2.417)
 (3.451, 3.618, 2.403)
 (3.423, 3.645, 2.383)
 (3.394, 3.672, 2.358)
 (3.365, 3.698, 2.328)
 (3.336, 3.724, 2.293)
 (3.307, 3.751, 2.253)
 (3.277, 3.776, 2.208)
 (3.247, 3.802, 2.160)
 (3.217, 3.827, 2.107)
 (3.187, 3.853, 2.051)
 (3.157, 3.877, 1.992)
 (3.126, 3.902, 1.931)
 (3.095, 3.927, 1.867)
 (3.065, 3.951, 1.800)
 (3.033, 3.975, 1.733)
 (3.002, 3.998, 1.664)
 (2.971, 4.022, 1.594)
 (2.939, 4.045, 1.524)
 (2.907, 4.068, 1.453)
 (2.875, 4.091, 1.383)
 (2.843, 4.113, 1.313)
 (2.810, 4.135, 1.244)
 (2.778, 4.157, 1.176)
 (2.745, 4.179, 1.110)
 (2.712, 4.200, 1.044)
 (2.679, 4.222, 0.981)
 (2.646, 4.243, 0.919)
 (2.612, 4.263, 0.860)
 (2.579, 4.284, 0.803)
 (2.545, 4.304, 0.748)
 (2.511, 4.324, 0.695)
 (2.477, 4.343, 0.645)
 (2.443, 4.362, 0.597)
 (2.409, 4.382, 0.551)
 (2.374, 4.400, 0.508)
 (2.340, 4.419, 0.468)
 (2.305, 4.437, 0.430)
 (2.270, 4.455, 0.394)
 (2.235, 4.473, 0.360)
 (2.200, 4.490, 0.329)
 (2.164, 4.507, 0.300)
 (2.129, 4.524, 0.273)
 (2.093, 4.541, 0.248)
 (2.058, 4.557, 0.225)
 (2.022, 4.573, 0.203)
 (1.986, 4.589, 0.184)
 (1.950, 4.604, 0.166)
 (1.913, 4.619, 0.149)
 (1.877, 4.634, 0.134)
 (1.841, 4.649, 0.120)
 (1.804, 4.663, 0.108)
 (1.767, 4.677, 0.096)
 (1.731, 4.691, 0.086)
 (1.694, 4.704, 0.077)
 (1.657, 4.718, 0.068)
 (1.620, 4.730, 0.061)
 (1.582, 4.743, 0.054)
 (1.545, 4.755, 0.048)
 (1.508, 4.767, 0.042)
 (1.470, 4.779, 0.037)
 (1.433, 4.790, 0.033)
 (1.395, 4.801, 0.029)
 (1.357, 4.812, 0.026)
 (1.319, 4.823, 0.023)
 (1.281, 4.833, 0.020)
 (1.243, 4.843, 0.017)
 (1.205, 4.853, 0.015)
 (1.167, 4.862, 0.013)
 (1.129, 4.871, 0.012)
 (1.091, 4.880, 0.010)
 (1.052, 4.888, 0.009)
 (1.014, 4.896, 0.008)
 (0.975, 4.904, 0.007)
 (0.937, 4.911, 0.006)
 (0.898, 4.919, 0.005)
 (0.860, 4.926, 0.004)
 (0.821, 4.932, 0.004)
 (0.782, 4.938, 0.003)
 (0.743, 4.944, 0.003)
 (0.705, 4.950, 0.003)
 (0.666, 4.955, 0.002)
 (0.627, 4.961, 0.002)
